task, setting, vocab_alpha, lapt_alpha, vocab_size, lapt_steps, language, seed, accuracy
pos, few-shot, 0.1, 0.2, 32770, 200000, myv, 3, 71.83
pos, few-shot, 0.1, 0.2, 32770, 200000, myv, 4, 66.87
pos, few-shot, 0.1, 0.2, 32770, 200000, sme, 1, 65.57
pos, few-shot, 0.1, 0.2, 32770, 200000, sme, 2, 60.21
pos, few-shot, 0.1, 0.2, 32770, 200000, sme, 3, 65.47
pos, few-shot, 0.1, 0.2, 32770, 200000, sme, 4, 69.51
pos, few-shot, 0.1, 0.2, 32770, 200000, et, 1, 78.6
pos, few-shot, 0.1, 0.2, 32770, 200000, et, 2, 77.9
pos, few-shot, 0.1, 0.2, 32770, 200000, et, 3, 79.11
pos, few-shot, 0.1, 0.2, 32770, 200000, et, 4, 84.66
pos, few-shot, 0.1, 0.2, 32770, 200000, fi, 1, 84.93
pos, few-shot, 0.1, 0.2, 32770, 200000, fi, 2, 77.66
pos, few-shot, 0.1, 0.2, 32770, 200000, fi, 3, 80.41
pos, few-shot, 0.1, 0.2, 32770, 200000, fi, 4, 82.19
pos, few-shot, 0.1, 0.2, 32770, 200000, hu, 1, 70.82
pos, few-shot, 0.1, 0.2, 32770, 200000, hu, 2, 82.3
pos, few-shot, 0.1, 0.2, 32770, 200000, hu, 3, 84.36
pos, few-shot, 0.1, 0.2, 32770, 200000, hu, 4, 89.07
pos, few-shot, 0.1, 0.2, 32770, 200000, ru, 1, 89.55
pos, few-shot, 0.1, 0.2, 32770, 200000, ru, 2, 86.35
pos, few-shot, 0.1, 0.2, 32770, 200000, ru, 3, 91.23
pos, few-shot, 0.1, 0.2, 32770, 200000, ru, 4, 86.37
pos, zero-shot, 0.1, 0.1, 32770, 200000, kpv, 1, 76.9
pos, zero-shot, 0.1, 0.1, 32770, 200000, krl, 1, 86.75
pos, zero-shot, 0.1, 0.1, 32770, 200000, mdf, 1, 76.6
pos, zero-shot, 0.1, 0.1, 32770, 200000, olo, 1, 84.14
pos, zero-shot, 0.1, 0.1, 32770, 200000, sms, 1, 53.21
pos, zero-shot, 0.1, 0.1, 32770, 200000, kpv, 2, 75.71
pos, zero-shot, 0.1, 0.1, 32770, 200000, krl, 2, 86.3
pos, zero-shot, 0.1, 0.1, 32770, 200000, mdf, 2, 76.06
pos, zero-shot, 0.1, 0.1, 32770, 200000, olo, 2, 83.4
pos, zero-shot, 0.1, 0.1, 32770, 200000, sms, 2, 54.83
pos, zero-shot, 0.1, 0.1, 32770, 200000, kpv, 3, 75.99
pos, zero-shot, 0.1, 0.1, 32770, 200000, krl, 3, 86.26
pos, zero-shot, 0.1, 0.1, 32770, 200000, mdf, 3, 74.74
pos, zero-shot, 0.1, 0.1, 32770, 200000, olo, 3, 83.87
pos, zero-shot, 0.1, 0.1, 32770, 200000, sms, 3, 52.62
pos, zero-shot, 0.1, 0.1, 32770, 200000, kpv, 4, 75.91
pos, zero-shot, 0.1, 0.1, 32770, 200000, krl, 4, 85.81
pos, zero-shot, 0.1, 0.1, 32770, 200000, mdf, 4, 75.08
pos, zero-shot, 0.1, 0.1, 32770, 200000, olo, 4, 82.8
pos, zero-shot, 0.1, 0.1, 32770, 200000, sms, 4, 54.42
pos, zero-shot, NA, NA, NA, 0, kpv, 1, 50.07
pos, zero-shot, NA, NA, NA, 0, krl, 1, 77.96
pos, zero-shot, NA, NA, NA, 0, mdf, 1, 64.52
pos, zero-shot, NA, NA, NA, 0, olo, 1, 74.8
pos, zero-shot, NA, NA, NA, 0, sms, 1, 55.25
pos, zero-shot, NA, NA, NA, 0, kpv, 2, 49.88
pos, zero-shot, NA, NA, NA, 0, krl, 2, 77.67
pos, zero-shot, NA, NA, NA, 0, mdf, 2, 64.57
pos, zero-shot, NA, NA, NA, 0, olo, 2, 74.06
pos, zero-shot, NA, NA, NA, 0, sms, 2, 56.15
pos, zero-shot, NA, NA, NA, 0, kpv, 3, 48.66
pos, zero-shot, NA, NA, NA, 0, krl, 3, 76.76
pos, zero-shot, NA, NA, NA, 0, mdf, 3, 63.83
pos, zero-shot, NA, NA, NA, 0, olo, 3, 73.19
pos, zero-shot, NA, NA, NA, 0, sms, 3, 53.0
pos, zero-shot, NA, NA, NA, 0, kpv, 4, 49.99
pos, zero-shot, NA, NA, NA, 0, krl, 4, 78.28
pos, zero-shot, NA, NA, NA, 0, mdf, 4, 64.71
pos, zero-shot, NA, NA, NA, 0, olo, 4, 72.65
pos, zero-shot, NA, NA, NA, 0, sms, 4, 55.42
pos, full-train, 0.2, 0.4, 65538, 100000, myv, 1, 58.93
pos, full-train, 0.2, 0.4, 65538, 100000, myv, 2, 60.91
pos, full-train, 0.2, 0.4, 65538, 100000, myv, 3, 66.5
pos, full-train, 0.2, 0.4, 65538, 100000, myv, 4, 59.97
pos, full-train, 0.2, 0.4, 65538, 100000, sme, 1, 74.79
pos, full-train, 0.2, 0.4, 65538, 100000, sme, 2, 73.26
pos, full-train, 0.2, 0.4, 65538, 100000, sme, 3, 76.1
pos, full-train, 0.2, 0.4, 65538, 100000, sme, 4, 72.79
pos, full-train, 0.2, 0.4, 65538, 100000, et, 1, 94.81
pos, full-train, 0.2, 0.4, 65538, 100000, et, 2, 95.16
pos, full-train, 0.2, 0.4, 65538, 100000, et, 3, 95.73
pos, full-train, 0.2, 0.4, 65538, 100000, et, 4, 95.48
pos, full-train, 0.2, 0.4, 65538, 100000, fi, 1, 97.17
pos, full-train, 0.2, 0.4, 65538, 100000, fi, 2, 96.81
pos, full-train, 0.2, 0.4, 65538, 100000, fi, 3, 97.08
pos, full-train, 0.2, 0.4, 65538, 100000, fi, 4, 97.16
pos, full-train, 0.2, 0.4, 65538, 100000, hu, 1, 95.47
pos, full-train, 0.2, 0.4, 65538, 100000, hu, 2, 93.85
pos, full-train, 0.2, 0.4, 65538, 100000, hu, 3, 95.72
pos, full-train, 0.2, 0.4, 65538, 100000, hu, 4, 93.83
pos, full-train, 0.2, 0.4, 65538, 100000, ru, 1, 98.39
pos, full-train, 0.2, 0.4, 65538, 100000, ru, 2, 98.46
pos, full-train, 0.2, 0.4, 65538, 100000, ru, 3, 98.39
pos, full-train, 0.2, 0.4, 65538, 100000, ru, 4, 98.43
pos, zero-shot, 0.2, 0.2, 16386, 200000, kpv, 1, 73.97
pos, zero-shot, 0.2, 0.2, 16386, 200000, krl, 1, 86.62
pos, zero-shot, 0.2, 0.2, 16386, 200000, mdf, 1, 73.93
pos, zero-shot, 0.2, 0.2, 16386, 200000, olo, 1, 84.07
pos, zero-shot, 0.2, 0.2, 16386, 200000, sms, 1, 53.69
pos, zero-shot, 0.2, 0.2, 16386, 200000, kpv, 2, 74.37
pos, zero-shot, 0.2, 0.2, 16386, 200000, krl, 2, 86.07
pos, zero-shot, 0.2, 0.2, 16386, 200000, mdf, 2, 73.83
pos, zero-shot, 0.2, 0.2, 16386, 200000, olo, 2, 84.48
pos, zero-shot, 0.2, 0.2, 16386, 200000, sms, 2, 53.14
pos, zero-shot, 0.2, 0.2, 16386, 200000, kpv, 3, 73.76
pos, zero-shot, 0.2, 0.2, 16386, 200000, krl, 3, 86.91
pos, zero-shot, 0.2, 0.2, 16386, 200000, mdf, 3, 73.24
pos, zero-shot, 0.2, 0.2, 16386, 200000, olo, 3, 83.74
pos, zero-shot, 0.2, 0.2, 16386, 200000, sms, 3, 53.21
pos, zero-shot, 0.2, 0.2, 16386, 200000, kpv, 4, 74.7
pos, zero-shot, 0.2, 0.2, 16386, 200000, krl, 4, 86.62
pos, zero-shot, 0.2, 0.2, 16386, 200000, mdf, 4, 74.76
pos, zero-shot, 0.2, 0.2, 16386, 200000, olo, 4, 84.07
pos, zero-shot, 0.2, 0.2, 16386, 200000, sms, 4, 55.15
pos, zero-shot, 0.1, 0.1, 32770, 100000, kpv, 1, 70.67
pos, zero-shot, 0.1, 0.1, 32770, 100000, krl, 1, 85.52
pos, zero-shot, 0.1, 0.1, 32770, 100000, mdf, 1, 72.19
pos, zero-shot, 0.1, 0.1, 32770, 100000, olo, 1, 81.52
pos, zero-shot, 0.1, 0.1, 32770, 100000, sms, 1, 52.42
pos, zero-shot, 0.1, 0.1, 32770, 100000, kpv, 2, 72.34
pos, zero-shot, 0.1, 0.1, 32770, 100000, krl, 2, 85.52
pos, zero-shot, 0.1, 0.1, 32770, 100000, mdf, 2, 72.8
pos, zero-shot, 0.1, 0.1, 32770, 100000, olo, 2, 82.39
pos, zero-shot, 0.1, 0.1, 32770, 100000, sms, 2, 52.62
pos, zero-shot, 0.1, 0.1, 32770, 100000, kpv, 3, 69.94
pos, zero-shot, 0.1, 0.1, 32770, 100000, krl, 3, 85.0
pos, zero-shot, 0.1, 0.1, 32770, 100000, mdf, 3, 72.04
pos, zero-shot, 0.1, 0.1, 32770, 100000, olo, 3, 81.72
pos, zero-shot, 0.1, 0.1, 32770, 100000, sms, 3, 54.04
pos, zero-shot, 0.1, 0.1, 32770, 100000, kpv, 4, 70.38
pos, zero-shot, 0.1, 0.1, 32770, 100000, krl, 4, 84.84
pos, zero-shot, 0.1, 0.1, 32770, 100000, mdf, 4, 73.05
pos, zero-shot, 0.1, 0.1, 32770, 100000, olo, 4, 80.85
pos, zero-shot, 0.1, 0.1, 32770, 100000, sms, 4, 52.73
pos, few-shot, NA, 0.3, 0, 100000, myv, 1, 60.93
pos, few-shot, NA, 0.3, 0, 100000, myv, 2, 61.01
pos, few-shot, NA, 0.3, 0, 100000, myv, 3, 65.95
pos, few-shot, NA, 0.3, 0, 100000, myv, 4, 65.6
pos, few-shot, NA, 0.3, 0, 100000, sme, 1, 63.22
pos, few-shot, NA, 0.3, 0, 100000, sme, 2, 62.79
pos, few-shot, NA, 0.3, 0, 100000, sme, 3, 61.31
pos, few-shot, NA, 0.3, 0, 100000, sme, 4, 67.06
pos, few-shot, NA, 0.3, 0, 100000, et, 1, 78.04
pos, few-shot, NA, 0.3, 0, 100000, et, 2, 71.48
pos, few-shot, NA, 0.3, 0, 100000, et, 3, 78.42
pos, few-shot, NA, 0.3, 0, 100000, et, 4, 78.19
pos, few-shot, NA, 0.3, 0, 100000, fi, 1, 81.17
pos, few-shot, NA, 0.3, 0, 100000, fi, 2, 79.72
pos, few-shot, NA, 0.3, 0, 100000, fi, 3, 76.02
pos, few-shot, NA, 0.3, 0, 100000, fi, 4, 81.54
pos, few-shot, NA, 0.3, 0, 100000, hu, 1, 81.49
pos, few-shot, NA, 0.3, 0, 100000, hu, 2, 81.13
pos, few-shot, NA, 0.3, 0, 100000, hu, 3, 81.55
pos, few-shot, NA, 0.3, 0, 100000, hu, 4, 87.91
pos, few-shot, NA, 0.3, 0, 100000, ru, 1, 86.02
pos, few-shot, NA, 0.3, 0, 100000, ru, 2, 90.01
pos, few-shot, NA, 0.3, 0, 100000, ru, 3, 89.13
pos, few-shot, NA, 0.3, 0, 100000, ru, 4, 87.12
pos, zero-shot, 0.2, 0.1, 131074, 200000, kpv, 1, 78.03
pos, zero-shot, 0.2, 0.1, 131074, 200000, krl, 1, 86.72
pos, zero-shot, 0.2, 0.1, 131074, 200000, mdf, 1, 77.95
pos, zero-shot, 0.2, 0.1, 131074, 200000, olo, 1, 84.14
pos, zero-shot, 0.2, 0.1, 131074, 200000, sms, 1, 54.21
pos, zero-shot, 0.2, 0.1, 131074, 200000, kpv, 2, 76.99
pos, zero-shot, 0.2, 0.1, 131074, 200000, krl, 2, 86.07
pos, zero-shot, 0.2, 0.1, 131074, 200000, mdf, 2, 77.43
pos, zero-shot, 0.2, 0.1, 131074, 200000, olo, 2, 84.54
pos, zero-shot, 0.2, 0.1, 131074, 200000, sms, 2, 52.59
pos, zero-shot, 0.2, 0.1, 131074, 200000, kpv, 3, 78.75
pos, zero-shot, 0.2, 0.1, 131074, 200000, krl, 3, 86.26
pos, zero-shot, 0.2, 0.1, 131074, 200000, mdf, 3, 77.68
pos, zero-shot, 0.2, 0.1, 131074, 200000, olo, 3, 83.94
pos, zero-shot, 0.2, 0.1, 131074, 200000, sms, 3, 52.97
pos, zero-shot, 0.2, 0.1, 131074, 200000, kpv, 4, 76.82
pos, zero-shot, 0.2, 0.1, 131074, 200000, krl, 4, 86.36
pos, zero-shot, 0.2, 0.1, 131074, 200000, mdf, 4, 76.84
pos, zero-shot, 0.2, 0.1, 131074, 200000, olo, 4, 84.54
pos, zero-shot, 0.2, 0.1, 131074, 200000, sms, 4, 51.04
pos, few-shot, 0.2, 0.1, 131074, 100000, myv, 1, 63.53
pos, few-shot, 0.2, 0.1, 131074, 100000, myv, 2, 57.79
pos, few-shot, 0.2, 0.1, 131074, 100000, myv, 3, 61.6
pos, few-shot, 0.2, 0.1, 131074, 100000, myv, 4, 69.69
pos, few-shot, 0.2, 0.1, 131074, 100000, sme, 1, 68.25
pos, few-shot, 0.2, 0.1, 131074, 100000, sme, 2, 64.4
pos, few-shot, 0.2, 0.1, 131074, 100000, sme, 3, 63.34
pos, few-shot, 0.2, 0.1, 131074, 100000, sme, 4, 59.65
pos, few-shot, 0.2, 0.1, 131074, 100000, et, 1, 80.27
pos, few-shot, 0.2, 0.1, 131074, 100000, et, 2, 81.88
pos, few-shot, 0.2, 0.1, 131074, 100000, et, 3, 78.29
pos, few-shot, 0.2, 0.1, 131074, 100000, et, 4, 82.23
pos, few-shot, 0.2, 0.1, 131074, 100000, fi, 1, 76.16
pos, few-shot, 0.2, 0.1, 131074, 100000, fi, 2, 76.02
pos, few-shot, 0.2, 0.1, 131074, 100000, fi, 3, 76.43
pos, few-shot, 0.2, 0.1, 131074, 100000, fi, 4, 80.77
pos, few-shot, 0.2, 0.1, 131074, 100000, hu, 1, 89.1
pos, few-shot, 0.2, 0.1, 131074, 100000, hu, 2, 89.18
pos, few-shot, 0.2, 0.1, 131074, 100000, hu, 3, 81.11
pos, few-shot, 0.2, 0.1, 131074, 100000, hu, 4, 84.48
pos, few-shot, 0.2, 0.1, 131074, 100000, ru, 1, 87.34
pos, few-shot, 0.2, 0.1, 131074, 100000, ru, 2, 86.09
pos, few-shot, 0.2, 0.1, 131074, 100000, ru, 3, 86.45
pos, few-shot, 0.2, 0.1, 131074, 100000, ru, 4, 86.97
pos, full-train, NA, 0.2, 0, 100000, myv, 1, 72.6
pos, full-train, NA, 0.2, 0, 100000, myv, 2, 68.44
pos, full-train, NA, 0.2, 0, 100000, myv, 3, 77.27
pos, full-train, NA, 0.2, 0, 100000, myv, 4, 67.19
pos, full-train, NA, 0.2, 0, 100000, sme, 1, 78.81
pos, full-train, NA, 0.2, 0, 100000, sme, 2, 82.53
pos, full-train, NA, 0.2, 0, 100000, sme, 3, 79.59
pos, full-train, NA, 0.2, 0, 100000, sme, 4, 82.01
pos, full-train, NA, 0.2, 0, 100000, et, 1, 95.2
pos, full-train, NA, 0.2, 0, 100000, et, 2, 95.88
pos, full-train, NA, 0.2, 0, 100000, et, 3, 95.86
pos, full-train, NA, 0.2, 0, 100000, et, 4, 95.81
pos, full-train, NA, 0.2, 0, 100000, fi, 1, 97.65
pos, full-train, NA, 0.2, 0, 100000, fi, 2, 97.48
pos, full-train, NA, 0.2, 0, 100000, fi, 3, 97.46
pos, full-train, NA, 0.2, 0, 100000, fi, 4, 97.41
pos, full-train, NA, 0.2, 0, 100000, hu, 1, 95.04
pos, full-train, NA, 0.2, 0, 100000, hu, 2, 93.9
pos, full-train, NA, 0.2, 0, 100000, hu, 3, 95.91
pos, full-train, NA, 0.2, 0, 100000, hu, 4, 94.82
pos, full-train, NA, 0.2, 0, 100000, ru, 1, 98.53
pos, full-train, NA, 0.2, 0, 100000, ru, 2, 98.6
pos, full-train, NA, 0.2, 0, 100000, ru, 3, 98.61
pos, full-train, NA, 0.2, 0, 100000, ru, 4, 98.6
pos, full-train, 0.2, 0.3, 32770, 100000, myv, 1, 66.15
pos, full-train, 0.2, 0.3, 32770, 100000, myv, 2, 72.87
pos, full-train, 0.2, 0.3, 32770, 100000, myv, 3, 72.98
pos, full-train, 0.2, 0.3, 32770, 100000, myv, 4, 70.93
pos, full-train, 0.2, 0.3, 32770, 100000, sme, 1, 77.64
pos, full-train, 0.2, 0.3, 32770, 100000, sme, 2, 75.7
pos, full-train, 0.2, 0.3, 32770, 100000, sme, 3, 73.82
pos, full-train, 0.2, 0.3, 32770, 100000, sme, 4, 77.65
pos, full-train, 0.2, 0.3, 32770, 100000, et, 1, 95.32
pos, full-train, 0.2, 0.3, 32770, 100000, et, 2, 95.73
pos, full-train, 0.2, 0.3, 32770, 100000, et, 3, 95.42
pos, full-train, 0.2, 0.3, 32770, 100000, et, 4, 95.53
pos, full-train, 0.2, 0.3, 32770, 100000, fi, 1, 97.16
pos, full-train, 0.2, 0.3, 32770, 100000, fi, 2, 97.22
pos, full-train, 0.2, 0.3, 32770, 100000, fi, 3, 97.07
pos, full-train, 0.2, 0.3, 32770, 100000, fi, 4, 97.11
pos, full-train, 0.2, 0.3, 32770, 100000, hu, 1, 90.94
pos, full-train, 0.2, 0.3, 32770, 100000, hu, 2, 95.21
pos, full-train, 0.2, 0.3, 32770, 100000, hu, 3, 93.78
pos, full-train, 0.2, 0.3, 32770, 100000, hu, 4, 95.32
pos, full-train, 0.2, 0.3, 32770, 100000, ru, 1, 98.45
pos, full-train, 0.2, 0.3, 32770, 100000, ru, 2, 98.5
pos, full-train, 0.2, 0.3, 32770, 100000, ru, 3, 98.38
pos, full-train, 0.2, 0.3, 32770, 100000, ru, 4, 98.39
pos, zero-shot, NA, 0.1, 0, 200000, kpv, 1, 76.44
pos, zero-shot, NA, 0.1, 0, 200000, krl, 1, 85.81
pos, zero-shot, NA, 0.1, 0, 200000, mdf, 1, 76.23
pos, zero-shot, NA, 0.1, 0, 200000, olo, 1, 83.8
pos, zero-shot, NA, 0.1, 0, 200000, sms, 1, 57.08
pos, zero-shot, NA, 0.1, 0, 200000, kpv, 2, 77.01
pos, zero-shot, NA, 0.1, 0, 200000, krl, 2, 86.59
pos, zero-shot, NA, 0.1, 0, 200000, mdf, 2, 77.33
pos, zero-shot, NA, 0.1, 0, 200000, olo, 2, 84.95
pos, zero-shot, NA, 0.1, 0, 200000, sms, 2, 57.94
pos, zero-shot, NA, 0.1, 0, 200000, kpv, 3, 76.9
pos, zero-shot, NA, 0.1, 0, 200000, krl, 3, 85.91
pos, zero-shot, NA, 0.1, 0, 200000, mdf, 3, 77.65
pos, zero-shot, NA, 0.1, 0, 200000, olo, 3, 84.14
pos, zero-shot, NA, 0.1, 0, 200000, sms, 3, 59.08
pos, zero-shot, NA, 0.1, 0, 200000, kpv, 4, 76.47
pos, zero-shot, NA, 0.1, 0, 200000, krl, 4, 85.59
pos, zero-shot, NA, 0.1, 0, 200000, mdf, 4, 76.26
pos, zero-shot, NA, 0.1, 0, 200000, olo, 4, 83.27
pos, zero-shot, NA, 0.1, 0, 200000, sms, 4, 58.11
pos, full-train, 0.2, 0.1, 32770, 400000, myv, 1, 81.67
pos, full-train, 0.2, 0.1, 32770, 400000, myv, 2, 80.17
pos, full-train, 0.2, 0.1, 32770, 400000, myv, 3, 81.8
pos, full-train, 0.2, 0.1, 32770, 400000, myv, 4, 82.5
pos, full-train, 0.2, 0.1, 32770, 400000, sme, 1, 91.26
pos, full-train, 0.2, 0.1, 32770, 400000, sme, 2, 91.93
pos, full-train, 0.2, 0.1, 32770, 400000, sme, 3, 91.98
pos, full-train, 0.2, 0.1, 32770, 400000, sme, 4, 91.78
pos, full-train, 0.2, 0.1, 32770, 400000, et, 1, 95.2
pos, full-train, 0.2, 0.1, 32770, 400000, et, 2, 95.8
pos, full-train, 0.2, 0.1, 32770, 400000, et, 3, 95.78
pos, full-train, 0.2, 0.1, 32770, 400000, et, 4, 95.99
pos, full-train, 0.2, 0.1, 32770, 400000, fi, 1, 97.18
pos, full-train, 0.2, 0.1, 32770, 400000, fi, 2, 97.29
pos, full-train, 0.2, 0.1, 32770, 400000, fi, 3, 97.45
pos, full-train, 0.2, 0.1, 32770, 400000, fi, 4, 97.53
pos, full-train, 0.2, 0.1, 32770, 400000, hu, 1, 95.87
pos, full-train, 0.2, 0.1, 32770, 400000, hu, 2, 95.8
pos, full-train, 0.2, 0.1, 32770, 400000, hu, 3, 95.58
pos, full-train, 0.2, 0.1, 32770, 400000, hu, 4, 95.62
pos, full-train, 0.2, 0.1, 32770, 400000, ru, 1, 98.5
pos, full-train, 0.2, 0.1, 32770, 400000, ru, 2, 98.53
pos, full-train, 0.2, 0.1, 32770, 400000, ru, 3, 98.52
pos, full-train, 0.2, 0.1, 32770, 400000, ru, 4, 98.5
pos, zero-shot, NA, 0.2, 0, 400000, kpv, 1, 78.66
pos, zero-shot, NA, 0.2, 0, 400000, krl, 1, 86.01
pos, zero-shot, NA, 0.2, 0, 400000, mdf, 1, 77.53
pos, zero-shot, NA, 0.2, 0, 400000, olo, 1, 84.34
pos, zero-shot, NA, 0.2, 0, 400000, sms, 1, 57.73
pos, zero-shot, NA, 0.2, 0, 400000, kpv, 2, 78.87
pos, zero-shot, NA, 0.2, 0, 400000, krl, 2, 86.62
pos, zero-shot, NA, 0.2, 0, 400000, mdf, 2, 78.41
pos, zero-shot, NA, 0.2, 0, 400000, olo, 2, 84.41
pos, zero-shot, NA, 0.2, 0, 400000, sms, 2, 54.14
pos, zero-shot, NA, 0.2, 0, 400000, kpv, 3, 77.87
pos, zero-shot, NA, 0.2, 0, 400000, krl, 3, 86.2
pos, zero-shot, NA, 0.2, 0, 400000, mdf, 3, 77.48
pos, zero-shot, NA, 0.2, 0, 400000, olo, 3, 85.15
pos, zero-shot, NA, 0.2, 0, 400000, sms, 3, 56.77
pos, zero-shot, NA, 0.2, 0, 400000, kpv, 4, 78.56
pos, zero-shot, NA, 0.2, 0, 400000, krl, 4, 86.62
pos, zero-shot, NA, 0.2, 0, 400000, mdf, 4, 76.89
pos, zero-shot, NA, 0.2, 0, 400000, olo, 4, 84.74
pos, zero-shot, NA, 0.2, 0, 400000, sms, 4, 54.56
pos, few-shot, 0.2, 0.2, 65538, 400000, myv, 1, 77.06
pos, few-shot, 0.2, 0.2, 65538, 400000, myv, 2, 75.14
pos, few-shot, 0.2, 0.2, 65538, 400000, myv, 3, 79.46
pos, few-shot, 0.2, 0.2, 65538, 400000, myv, 4, 77.55
pos, few-shot, 0.2, 0.2, 65538, 400000, sme, 1, 74.01
pos, few-shot, 0.2, 0.2, 65538, 400000, sme, 2, 71.89
pos, few-shot, 0.2, 0.2, 65538, 400000, sme, 3, 77.48
pos, few-shot, 0.2, 0.2, 65538, 400000, sme, 4, 79.47
pos, few-shot, 0.2, 0.2, 65538, 400000, et, 1, 84.06
pos, few-shot, 0.2, 0.2, 65538, 400000, et, 2, 85.53
pos, few-shot, 0.2, 0.2, 65538, 400000, et, 3, 82.98
pos, few-shot, 0.2, 0.2, 65538, 400000, et, 4, 83.94
pos, few-shot, 0.2, 0.2, 65538, 400000, fi, 1, 82.06
pos, few-shot, 0.2, 0.2, 65538, 400000, fi, 2, 88.52
pos, few-shot, 0.2, 0.2, 65538, 400000, fi, 3, 85.13
pos, few-shot, 0.2, 0.2, 65538, 400000, fi, 4, 87.88
pos, few-shot, 0.2, 0.2, 65538, 400000, hu, 1, 93.73
pos, few-shot, 0.2, 0.2, 65538, 400000, hu, 2, 93.06
pos, few-shot, 0.2, 0.2, 65538, 400000, hu, 3, 95.2
pos, few-shot, 0.2, 0.2, 65538, 400000, hu, 4, 92.75
pos, few-shot, 0.2, 0.2, 65538, 400000, ru, 1, 86.86
pos, few-shot, 0.2, 0.2, 65538, 400000, ru, 2, 86.64
pos, few-shot, 0.2, 0.2, 65538, 400000, ru, 3, 90.34
pos, few-shot, 0.2, 0.2, 65538, 400000, ru, 4, 88.48
pos, few-shot, 0.2, 0.4, 131074, 100000, myv, 1, 56.11
pos, few-shot, 0.2, 0.4, 131074, 100000, myv, 2, 54.25
pos, few-shot, 0.2, 0.4, 131074, 100000, myv, 3, 59.81
pos, few-shot, 0.2, 0.4, 131074, 100000, myv, 4, 57.38
pos, few-shot, 0.2, 0.4, 131074, 100000, sme, 1, 63.5
pos, few-shot, 0.2, 0.4, 131074, 100000, sme, 2, 61.38
pos, few-shot, 0.2, 0.4, 131074, 100000, sme, 3, 60.48
pos, few-shot, 0.2, 0.4, 131074, 100000, sme, 4, 61.83
pos, few-shot, 0.2, 0.4, 131074, 100000, et, 1, 80.89
pos, few-shot, 0.2, 0.4, 131074, 100000, et, 2, 83.1
pos, few-shot, 0.2, 0.4, 131074, 100000, et, 3, 83.46
pos, few-shot, 0.2, 0.4, 131074, 100000, et, 4, 83.29
pos, few-shot, 0.2, 0.4, 131074, 100000, fi, 1, 80.68
pos, few-shot, 0.2, 0.4, 131074, 100000, fi, 2, 76.55
pos, few-shot, 0.2, 0.4, 131074, 100000, fi, 3, 74.71
pos, few-shot, 0.2, 0.4, 131074, 100000, fi, 4, 81.2
pos, few-shot, 0.2, 0.4, 131074, 100000, hu, 1, 88.85
pos, few-shot, 0.2, 0.4, 131074, 100000, hu, 2, 88.02
pos, few-shot, 0.2, 0.4, 131074, 100000, hu, 3, 84.32
pos, few-shot, 0.2, 0.4, 131074, 100000, hu, 4, 92.08
pos, few-shot, 0.2, 0.4, 131074, 100000, ru, 1, 86.44
pos, few-shot, 0.2, 0.4, 131074, 100000, ru, 2, 86.06
pos, few-shot, 0.2, 0.4, 131074, 100000, ru, 3, 89.65
pos, few-shot, 0.2, 0.4, 131074, 100000, ru, 4, 87.81
pos, few-shot, 0.2, 0.2, 16386, 100000, myv, 1, 51.67
pos, few-shot, 0.2, 0.2, 16386, 100000, myv, 2, 65.92
pos, few-shot, 0.2, 0.2, 16386, 100000, myv, 3, 66.32
pos, few-shot, 0.2, 0.2, 16386, 100000, myv, 4, 61.93
pos, few-shot, 0.2, 0.2, 16386, 100000, sme, 1, 63.43
pos, few-shot, 0.2, 0.2, 16386, 100000, sme, 2, 65.06
pos, few-shot, 0.2, 0.2, 16386, 100000, sme, 3, 65.6
pos, few-shot, 0.2, 0.2, 16386, 100000, sme, 4, 63.21
pos, few-shot, 0.2, 0.2, 16386, 100000, et, 1, 76.86
pos, few-shot, 0.2, 0.2, 16386, 100000, et, 2, 70.01
pos, few-shot, 0.2, 0.2, 16386, 100000, et, 3, 78.15
pos, few-shot, 0.2, 0.2, 16386, 100000, et, 4, 68.31
pos, few-shot, 0.2, 0.2, 16386, 100000, fi, 1, 64.13
pos, few-shot, 0.2, 0.2, 16386, 100000, fi, 2, 70.99
pos, few-shot, 0.2, 0.2, 16386, 100000, fi, 3, 73.68
pos, few-shot, 0.2, 0.2, 16386, 100000, fi, 4, 77.58
pos, few-shot, 0.2, 0.2, 16386, 100000, hu, 1, 86.66
pos, few-shot, 0.2, 0.2, 16386, 100000, hu, 2, 86.27
pos, few-shot, 0.2, 0.2, 16386, 100000, hu, 3, 90.38
pos, few-shot, 0.2, 0.2, 16386, 100000, hu, 4, 82.05
pos, few-shot, 0.2, 0.2, 16386, 100000, ru, 1, 81.77
pos, few-shot, 0.2, 0.2, 16386, 100000, ru, 2, 86.12
pos, few-shot, 0.2, 0.2, 16386, 100000, ru, 3, 85.75
pos, few-shot, 0.2, 0.2, 16386, 100000, ru, 4, 85.24
pos, full-train, 0.2, 0.1, 16386, 100000, myv, 1, 71.72
pos, full-train, 0.2, 0.1, 16386, 100000, myv, 2, 69.9
pos, full-train, 0.2, 0.1, 16386, 100000, myv, 3, 77.04
pos, full-train, 0.2, 0.1, 16386, 100000, myv, 4, 77.21
pos, full-train, 0.2, 0.1, 16386, 100000, sme, 1, 82.11
pos, full-train, 0.2, 0.1, 16386, 100000, sme, 2, 81.16
pos, full-train, 0.2, 0.1, 16386, 100000, sme, 3, 81.87
pos, full-train, 0.2, 0.1, 16386, 100000, sme, 4, 81.42
